Title,PID
"Cawarden, Thomas",reed:bd8fe424-6820-4bbb-a72e-e2fe5229d227
"Catlin, Robert",reed:7c6a1dec-20f6-4c9a-87cb-7795215d47fb
"Overbury, Thomas",reed:5f7748eb-c949-4118-9240-c95ed9987e24
"Ludlowe, ...",reed:a7b4ab8b-26ce-404c-b20b-f53d40bea01a
"Long, Robert",reed:2692d1de-04f1-4997-82f3-9c2b4bf703f5
"Walworth, …",reed:fef1bd07-79a7-4700-8d5c-68eadcaf7c50
"Hugan, Thomas",reed:94450c5b-91ce-464b-9e8a-d513712677b0
"Nicoll, Allardyce",reed:b0241aba-0eb5-4761-858b-bad1ec48ca5c
"Walrond, William",reed:6f78a704-862f-408c-ad29-0b20b1d49e09
"Calybutt, John",reed:f13b9c63-020d-4aee-bc39-9a83d42e08f3
"Ellis, Bernard",reed:a4d2471e-9cd0-4292-934f-9b6fd279c4df
"Foxe, John",reed:d19451f6-0656-4eda-bc40-2b6c832a5959
"Reve, Henry",reed:d4d9a879-52dc-42b3-b2ab-089e9f5d1cd1
"Necton, James",reed:3333fba2-67c7-45d4-8992-9a95d2002260
"Shackerly, Peter",reed:4f573d14-4a48-4764-9306-a694a7305128
"Lowre, Peter",reed:15ca2962-8a7f-45ea-86ee-42f736c5a078
"Williamson, John Bruce",reed:c1addd26-8c0a-4aaf-a510-3616541a316e
"Edwards, Richard",reed:5703614c-42e4-43b3-a786-d9c4953fe134
"White, William",reed:b7dfbca8-fcc5-415a-8df4-3a87d50f5dca
"Thorne, Samuel E.",reed:dc38007f-37f1-4881-9821-ac6e5df83c23
"Turner, Edward",reed:2418ad70-818e-4b51-bc66-6d74260fd5c3
"Kendall, George",reed:2222bab9-d661-41d4-b532-a6bc9dd0a5c1
"Sewster, George",reed:87d05700-9d32-40b4-b0df-37a38f200212
"Stephens, ...",reed:607c75da-80f9-4f87-a31f-d0bd26ef6550
"Cave, …",reed:f7751aaa-2263-4d53-abbd-7fdb96d4d593
"Stewart, Ludovic",reed:d9133dd9-5859-4a01-8c50-e7c202e3de4a
"Legh, Gerrard",reed:99b4b4c0-517a-4948-a606-ee5e511df182
"Daniell, John",reed:a7c880c1-98a1-4a76-b03c-e32d3067fccb
"Crowe, Sackville",reed:6732bf96-2d51-4633-abc1-15222f78390e
"Harrison, John",reed:87fe4e16-ad96-4577-97b2-3aa62e626b94
"Colt, George",reed:25fcd3b2-a71d-43c8-9454-523647e2d4ea
"Stuart, John",reed:765aea1f-5b83-4dea-8fdb-d0776cc85f39
"Pylbarowe, John",reed:591b5370-2637-4bdb-9f68-9832ed908526
"Candisshe, …",reed:a8c7db23-c891-4dc5-af7d-b99965c65970
"Sharpham, Edward",reed:25fdc96b-98fa-43b1-a06b-907bc8d95b2e
"Fortescue, William",reed:258f7e03-1f87-4c8f-9a14-b3aa427dab41
"Watson, Thomas",reed:b76dc483-4479-494e-870f-ae51ebc24b9b
"Marschall, Richard",reed:d23170ae-6bfb-408b-af2e-1fe597451fb5
"Clinch, Edward",reed:2dbefc47-113f-41f6-bfcd-ccc1dd1504fc
"Smyth, Matthew",reed:2bd50976-0ba2-4be2-9ec5-970658e84cf2
"Martyn, ...",reed:6dc2e3af-4f08-4fe7-9aae-830827f2ec5a
"Leach, Henry",reed:8f8c0e58-0aad-4943-accb-356d8caccae3
"Capell, ...",reed:e7d40461-4946-4324-a389-f595479fcbc9
"White, Francis",reed:91837560-109a-4c2f-8be6-5d1910bcc036
"Cobley, William",reed:a0537bf5-e3c1-46e0-936f-9a1d893b65fe
"Carrill, John",reed:5d2026d5-57c4-4a64-8f9f-6549c1af6e7e
"Greeke, William",reed:500d20ec-32c2-4b33-9a0b-8c68fab833f3
"Denne, Henry",reed:9e1ccb58-3ed1-4ec7-9767-a7e8cd186bdf
"Rosseter, Philip",reed:12f0d8dc-b5f0-487b-b3dc-4c4018e2d5f2
"Staverton, Francis",reed:12f26750-d98c-47b2-8d0f-d12a2c7c01b9
"Stepkin, John",reed:48e90828-d902-4ee8-b4a7-16b7786b2537
"Napper, Robert",reed:0025e74c-676f-4eed-b885-876974605338
"Cornwallis, Thomas",reed:57407f50-8aa1-40fd-8c53-28e590cfd702
"Rich, Robert",reed:5a3505d9-2031-4efd-b814-1e7915248ebc
"Hamilton, Mary",reed:143e0504-d579-4942-8dfc-5d2befd46a3a
"Sydenham, William",reed:65367be1-1dcc-4d6b-afda-5de7776dd83a
"Baldry, Thomas",reed:bb91b9f0-0dc2-4f49-aa1a-14c83fa916f8
"Saunders, William",reed:a0797de4-4781-4b2a-accd-7fdcccd8d1b8
"Peters, Humphrey",reed:2c0fc449-f9ac-4930-bb82-1bbebc41c2e1
"Rupert, Duke of Cumberland",reed:f2fb52ca-63d9-4238-9e05-956db352c7d0
"Stephens, John",reed:51f548fd-3cae-4026-80f0-67720e16044b
"Carey, Henry",reed:25270935-8d69-4606-80d1-ab65402d9fab
"Conney, George",reed:6af67c6f-1185-421d-946b-a1bf954ef01a
"Benefeild, Richard",reed:baaff0be-6832-4382-a2c6-bbc4aec4fa82
"Wright, Robert",reed:ad82720c-c430-4dab-8251-52f0e325ed99
"Boyle, Henry",reed:396e5363-a40a-4df4-97d2-dd1b60085acb
"Oxsynbrygge, …",reed:9f9065b5-9d4e-4bf0-9798-76d5ee922373
"Rede, Anne",reed:f23f725e-c4cd-41fc-9c66-85f9c1678229
"Roper, William",reed:50a82482-50da-4a35-a626-5839e80ac80f
"Rede, Robert",reed:fb653070-16ee-41de-a510-4e02570a3534
"Ley, James",reed:14fea776-567a-44ec-93b8-0f87f73be990
"Chamberlain, Peter",reed:f319f68e-2bd5-403a-aacc-48601ddb133d
"Spifame, Samuel",reed:a49c7efb-5874-4d51-8f32-97c1a64b40d7
"Underhill, Edward",reed:403f8c9b-87b9-4650-8c28-49cd2f4387a5
"Piggott, Walter",reed:774e9023-56fe-4ad5-9bd5-ae3b05112dd9
"Lawson, Thomas",reed:edd158d8-dcae-459e-9d80-8568a9271bd8
"Eveley, John",reed:2faeb452-2d3d-4334-903c-4eedaf916f62
"Calthorpe, Charles",reed:6d4e9a53-34b3-4f6c-9fc0-cc30e2a51a42
"Palmes, Guy",reed:0e76e426-a3ce-4b34-b226-087a2e5cccb9
"Juby, Edward",reed:4c7c12e1-bca8-44dc-881e-be09ae964f5d
"Hopkins, John",reed:d47e9693-62ba-43f8-afab-2bd1f22d85da
"Orbison, Tucker",reed:af95200c-2169-48eb-a41b-a7669780219f
"Astyll, William",reed:c9ca47cc-fd2a-44ab-bce1-20b53750776f
"Berkeley, Henry",reed:0889d658-477f-4a02-bb52-ccdfba95e801
"Wright, Thomas",reed:b4bfb879-f4ba-4672-8b8d-83d778907acd
"Dugdale, William",reed:033528a7-3555-4dc0-a5f8-a1085537eac3
"Vaughan, John",reed:fa6666eb-0b68-4d61-8b5e-c8426eb90be3
"Talbot, Gilbert",reed:74c046c3-2304-4df7-b7d4-ce66d76d57a9
"More, Thomas",reed:aba6dbef-b750-4cd2-b5c3-edb66e765833
"Huddylston, Edmund",reed:9b5e34ab-a1a0-4c72-8b12-1e21f506973c
"Debenham, William",reed:7bb74879-38eb-43b0-9498-5593605bac37
"Tounesend, Roger",reed:6d6afe77-3940-4348-95ac-e40dde29d476
"Burton, Bartyn",reed:c14990e6-c03f-4504-8157-e4d812b4bd8a
"Butler, Charles",reed:e67f2268-2770-45a7-8eda-894683a83c54
"Wright, Tobias",reed:6875fc98-ff9a-422e-87b0-fa6da97fdd1d
"Wotton, William",reed:2cd25288-3888-4b7b-8722-63273684929c
"Gipps, Richard",reed:92da1267-04a5-447e-bb4a-96960d93e295
"Orgel, Stephen",reed:c6c0d8a2-9915-44c0-b7dd-abd5d8666e62
"Bankes, John",reed:b3b1414a-d86a-465c-bce1-9b7841ca4fc2
"Bourke, Thomas",reed:583c738b-a515-45ad-b98f-2f30bb97d0fe
"Warren, John",reed:b35b6739-3f43-495c-a7d3-c9c1ad12f47d
"Finet, John",reed:ce383d85-40ee-45ce-ada4-6164f97f7c2a
"Darlen, Thomas",reed:501c11a1-955c-49b6-97a1-5f26a4e986f5
"Smyth, Philip",reed:07668f17-0d94-49a5-a951-996790a9deb3
"Jonson, Ben",reed:66946d3e-0733-40db-bbda-1982f6699373
"Ducke, Nicholas",reed:0baf3291-c38e-41e2-9374-9af211add195
"Constable, Robert",reed:c6cef640-9629-4083-887a-bf3b8137ad78
"Radcliffe, Henry",reed:b2fbb8bc-17c0-499b-93b3-c8beb94ed278
"Saunderson, Nicholas",reed:96b45aa9-3be8-4b0d-b400-709bc9afd1f1
"Trotman, Edward",reed:d27b5b5f-2e92-46f8-add9-691ec5a3e8fe
"Lovelace, Lancelot",reed:99b1deb2-26cb-491d-a476-3dbda112c761
"Tyldesley, Thomas",reed:0f1c22a0-0de2-4ea3-a2f0-baf6f1b75071
"Rede, ...",reed:b5b3174e-7d71-4e7b-b403-03dd7834f9da
"Lyly, John",reed:30063ce4-b5c7-4a81-b11f-fbce1f511522
"Helmes, Henry",reed:fc431a2e-8aa8-4580-9231-6d663aecec46
"Tracy, Richard",reed:08714c5e-0191-4b91-a4ed-1544e053ce8f
"Montagu, Sidney",reed:eac3ee31-98ee-44ec-b25c-c39f6d588e82
"Fitzherbert, ...",reed:bb5eeb5b-d606-45c6-bdf1-98487d15cb1f
"Cooke, William",reed:a250db55-51dd-4c8f-80ff-28996cd7981d
"Hussey, William",reed:3025a08e-7ad5-4edc-80e8-76e893befb31
"Longvyle, ...",reed:fb856cc1-ace9-498f-bb35-daf234f9a89f
"Cutte, …",reed:30ae22d9-8b02-41de-b4eb-c1384941cfcf
"Hughes, William",reed:29339338-5b4f-4b6c-964b-7e3ac3269808
"Heylyn, Peter",reed:8c345e34-2194-4471-8f39-90ece031359c
"de Acuna, Don Diego di Sarmiento",reed:16de835c-d4ec-4a85-b788-56a824958322
"Shakespeare, William",reed:2f0c5c6b-f967-4048-8a5e-c937219228a0
"Nelson, Alan H.",reed:41074ca2-f032-4b80-87b9-1b5a08733f1f
"Fermor, William",reed:067498c3-2744-442c-a5ab-5a139a915379
"Eure, Francis",reed:4f6f395b-cc87-4f06-9eca-6a224bb0a4f3
"Rowe, George",reed:53a2fbea-50bd-416a-a1a3-7e0650bdc8ca
"Rider, Clare",reed:75a72c70-eec9-4ebb-a24c-91cb39d51783
"Rede, John",reed:617cfd48-8fb7-41ca-a779-b51b213be823
"Morrey, John",reed:e92aa632-e0ea-4c79-9030-b9481860a2c3
"Dudley, Ambrose",reed:f20505da-1f19-487a-b987-912d316deaaf
"Roche, Antoine",reed:bea1b8b4-8d64-442c-9979-17370f7a87ec
"Shutleworth, Ughtred",reed:7200b9c8-55b3-41bf-b67e-fc529f85a177
"Langforde, Edward",reed:9773f68b-e8ca-49ec-a8b8-84d71af2e8cb
"Dormer, Anna Sophia",reed:1ac0bad1-6ef4-45cb-ac3d-3b9aba3eb785
"Lawson, George",reed:adb331f6-4ab5-4c11-834e-1ff3148f0398
"Vaughan, Thomas",reed:f9638de5-5a3a-434d-99ff-3678204e30df
"Barnard, John",reed:b3555496-9b5d-4965-9d5f-80f751bcd9af
"Smyth, Thomas",reed:3494b36e-0e71-4b8f-8998-c81a219989c8
"Pye, Walter",reed:13b040a4-1320-4b57-9a95-3769de3b6e28
"Guilpin, Everard",reed:8c8abc32-7a45-487a-93c5-26fdad228cce
"Dayrell, Thomas",reed:7c5d2596-a8d1-400f-b1a2-2291da4c6717
"Strode, Robert",reed:85e24ca7-13cb-43e1-ae7d-c38f16660b4b
"Sidney, Robert",reed:d7fd6ac2-00cd-4fc5-a9ed-76c8feac9264
"Elwes, Gervase",reed:93a0e301-23aa-4dda-9bc2-b490b619bf6c
"Cordwell, Thomas",reed:f0079755-77a5-4428-b213-a6b5fda767ef
"Mawdeley, John",reed:9487a93b-2c04-475c-ab09-153c7002321b
"Butler, John",reed:f7bf58b6-f4cc-44f1-8e82-6eb445ea1f34
"Griffyn, Richard",reed:ffc71c0e-ce75-4b13-88a9-d679ecf9f66c
"Chamberlain, Patrick",reed:fdd7efa4-b433-44dc-b31a-5e621e5d7b2d
"Devereux, Robert",reed:1c7457e7-59dc-4fe6-a0a5-78fd28316181
"Chamberlain, Thomas",reed:ca30f978-8c84-4deb-87e6-657068d044e6
"Adson, John",reed:1c4ed827-e8c7-4ab1-aa61-7a39149261a0
"Fekenham, William",reed:bb8a31ff-1fee-4ec2-aed4-5474dbdfdf5b
"Rolt, Edward",reed:a5609121-21fc-450e-bd91-30a6e1abc30c
"Escourt, Edmund",reed:a162b6b4-0f96-4a2a-8621-d9cefc742553
"Daniell, William",reed:853adfbe-d7fb-40f2-8193-008099889d31
"Plowden, Edmund",reed:283f815a-6646-4dc6-a212-2cf0efaa4b42
"Trenchard, Thomas",reed:1d45efd2-9ca7-43de-bdc3-f9e2edd4c591
"Southwell, Thomas",reed:7ef77bb8-a274-4a50-bdc4-45ca8bef2dc3
"Garners, Roger",reed:cc9d72b2-e04d-44cf-a1f9-b5a64d5686d7
"Arthure, Thomas",reed:bcf3628f-1380-4eb3-b18c-387d2996bffa
"Naunce, John",reed:e29d3322-45b5-4371-b080-2fa9a785f786
"Knight, Sarah",reed:9c83891b-fd1e-491d-95be-9f8edb724ca6
"Selwyn, Edward",reed:48590d49-4365-438b-8182-a9dc8f4365ea
"Newport, John",reed:05317e1e-569b-4625-8797-f372656c85cf
"Knightley, Edmund",reed:9f14d14b-024b-4bdf-9f1a-76196b04896e
"Ward, William",reed:cfe9f7ea-01cb-40b4-bec9-86b0c477ef9d
"Eric XIV",reed:8698ff35-0875-4ab0-847b-c2d5a4b2a7b2
"Bryan, William",reed:7db2c68f-7f24-4316-9e4d-0e04b10a83e0
"Barker, Walter",reed:dcb62eaf-694d-4930-8f21-c4d8a0858a2d
"Gygges, John",reed:9c028520-5277-4bca-94a1-4866407b39cd
"Dysney, …",reed:f78b1325-2bf5-46fa-9dbc-4c97fec02bd0
"Johnson, John",reed:37878a1e-4685-4412-a3e9-6b392e95e6c8
"Porter, …",reed:8593187e-4db3-4abf-91b5-b78cc3e0442e
"Noy, William",reed:bc7c22dd-8f99-493d-9998-b4c5b8ffd89b
"Rudyerd, Sir Benjamin",reed:fe2a35e9-b878-457a-8b98-4be6596d4488
"Ringrose, Hyacinthe",reed:c68bd853-ce1d-445c-a450-6b0cbc3014ea
"Devereux, Edward",reed:f57664a8-6471-4a25-ae20-933e3d7b8573
"Barret, Leonard",reed:395b6051-75b7-4679-b52a-6e283b0ea71a
"Starkey, Peter",reed:f5434a45-42f6-4f43-9648-f1d4c39a3633
"Morgan, William",reed:9c535847-a3a9-4ae6-aa1c-19eae86cb2e4
"Amaria, John",reed:ff9adabf-0d49-4053-a147-e2b791a23e5e
"Doughtie, …",reed:babbcc66-6b90-42cf-a564-ac0acef7a417
"Windebank, Francis",reed:26f45e01-f659-4e1b-814f-78f7dfcbc06e
"Cecil, William",reed:8fb778a4-cb7d-4e96-9e36-dfdca3c2885d
"Kyppyng, Robert",reed:e635e2d1-afb1-47cc-90a9-e920b969aa0e
"Farnley, Adrian",reed:70ad72e0-99a6-490d-8964-bf5c0d052f10
"SentAubyn , ...",reed:129f8e5e-e7a2-496f-8acd-584ac11883a3
"Usser, James",reed:c26a8534-2b8d-4a01-be01-5fff86a8c9d8
"Warre, Thomas",reed:3b27a6e8-b4b6-48f8-bf23-d329440fd990
"North, John",reed:4c1793c1-e1e7-4398-b64f-b2d8d84dcbf9
"Hudson, …",reed:5ebcc4fa-eec2-4c29-aead-79768e7024f5
"Fane, Mildmay",reed:4315b5b9-06a1-41b5-9c67-f2e692243d19
"Hitchcocke, Thomas",reed:d347e0a8-da5d-4e06-862d-2f07d45391bb
"Tomline, Marmaduke",reed:1d280fa9-48c7-445c-a612-eb9446183e39
"Conyers, Francis",reed:d7205b84-a426-4e5d-a49f-57cf1a69da48
"Jones, Edward",reed:74d5fdc2-619c-438b-bda3-3769569a6a27
"Morton, Thomas",reed:84a131a1-5b6d-4c73-b20c-f02bb245b776
"Morgan, Philip",reed:73989bc1-0a45-4168-88df-8240a8d651e4
"Vernon, Walter",reed:e826e299-bd89-4d88-b4e5-fed7b1594a42
"Forrest, Henry",reed:2a7a1882-e1ee-4490-bc77-16d9e9532084
"Forrest, Anthony",reed:f21103ee-c84c-45e6-88f2-77b47963090a
"Flemming, John",reed:a4ee51c7-2847-4c8c-9fc3-63d32f8d32ba
"Penruddock, Thomas",reed:917840b3-85b0-4a35-bab7-c1586d5ccd6c
"Page, Edward",reed:7b91bf7f-be51-4c85-84a6-e5ba9057ec30
"Digby, Everard",reed:7ef15c73-f0aa-474b-a3c5-d343c278f129
"Malet, John",reed:3d2133ef-2796-4ec5-b2eb-d95f7ed4f23b
"White, William",reed:206d81b5-1427-4475-b85b-a54c81514fdd
"Cave, …",reed:42a47e6e-32b1-4c4e-9338-436b4f9a3259
"Tirrell, …",reed:8fd90478-2e97-4766-8bcb-0484a11aa013
"Pakington, John",reed:dc39af2d-cb15-4770-b08b-649804a4e20f
"Blount, Charles",reed:354fc357-5536-4530-b1f3-395aca6f8d84
"Benefeild, Anthony",reed:f63088a6-60b5-490d-91b5-60dc5f7716cc
"Crawley, Francis",reed:557562a3-eb98-4ced-8aa0-62a5b99ba5a3
"Mills, William",reed:011ee64c-aa51-45b2-8d7a-02de656655cc
"Sparrow, Thomas",reed:43dbc1d3-374b-4c87-be78-41c11a44c73a
"Wheeler, William",reed:e34a60db-b2eb-49c6-bd44-8796f32bc6a6
"Angell, William",reed:fea1ae86-7d56-4511-bab4-a591eb2bb6d9
"Roos, Thomas",reed:02ae6618-cd42-4e9b-95c6-0c57d881ed0b
"Fermor, Richard",reed:ec372f45-a7d8-42dc-8b19-63a4ea26060c
"Norwich, Robert",reed:e3d7d0a9-b184-4ca2-831e-bd4b631365b9
"Charles II",reed:7f88e859-5146-4919-b3dc-980cf317691c
"Williamson, Francis",reed:bf84b598-b412-4a28-b619-1467232aae9a
"Bland, Desmond Spartling",reed:36debb20-7266-414c-87ad-9efbb4715488
"Peere, Benjamin",reed:d02cbdc1-0fae-4996-8284-c044d018e1c2
"Clerke, John",reed:0e7725fa-22bb-4846-8bbf-89a0d81bf15a
"Pudsey, Edward",reed:854d4a45-5f16-4692-9957-20f0c16fd788
"Burney, Henry",reed:87927b7d-6ade-4d0a-92d0-f6d14dc88aaf
"Hatton, Christopher",reed:13b670a2-c639-4eb7-85a1-65dfead88466
"Berkeley, Robert",reed:18942d68-5bde-4f0c-9421-b2f7be36bea8
"Dodderidge, John",reed:43bcc39d-0213-458e-b72e-e0e81233ee68
"Goldyng, William",reed:59690746-44e5-473f-9a16-fbf7f69a2e4c
"Fletwood, Henry",reed:780fb17e-e602-47a3-9892-d63497cc5b94
"Reve, Augustine",reed:9075e04c-ffd6-49cf-a32c-35c278c867d4
"Carew, Edmund",reed:7729f4c1-ceed-48fd-ac16-d9368ebd2b47
"Roos, Peter",reed:3a37119d-5a2f-48f3-8757-725ce778f92c
"Page, Anthony",reed:8de0362e-3f68-487c-9fd5-de5095b21283
